ID,NameLit,SourceCat,TypeSourceCat,Sep,SepTidal,SepTidalLit,SepTidalData,pmRASep,pmRASigma,pmDESep,pmDESigma,PlxSep,PlxSigma,maxSigma,meanSigma
0,SL_160,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_161,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_162,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_164,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_166,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_167,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_168,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_169,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_171,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_173,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_174,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_175,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_176,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_177,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_178,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_179,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_18,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_180,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_181,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_183,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_185,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_187,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_188,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_19,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_191,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_192,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_193,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_195,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_196,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_197,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_2,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_204,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_205,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_21,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_212,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_213,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_214,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_216,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_218,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_219,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_22,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_222e,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_222w,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_224,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_228e,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_228w,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_229,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_23,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_230,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_231,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_232,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_233,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_234,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_235,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_236,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_237,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_238,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_239,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_23A,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_24,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_244,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_245,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_246,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_248,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_249,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_250,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_251,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_252,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_253,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_254,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_255,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_256,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_257,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_258,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_259,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_26,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_260,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_262,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_263,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_266,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_268,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_269,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_27,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_270,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_272,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_273,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_275,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_276,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_278,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_279,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_28,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_280,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_281,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_282,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_283,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_285,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_288,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_289,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_29,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_290,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_291,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_292,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_293,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_294,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_295,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_296,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_298,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_30,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_300,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_301,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_302,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_303,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_304,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_308,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_31,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_310,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_311,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_312,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_314,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_315,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_322,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_327,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_329,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_33,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_332,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_333,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_334,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_335,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_336,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_337,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_339,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_34,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_341,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_342,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_345,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_346,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_347,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_348,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_349,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_35,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_351,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_352,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_354,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_357,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_358,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_359,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_36,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_360,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_362,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_364,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_366,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_368,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_37,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_370,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_371,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_372,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_374,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_375,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_377,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_378,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_380,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_382,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_383,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_384,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_385,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_386,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_387,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_388,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_389,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_390,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_393,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_394,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_395,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_396,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_397,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_398,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_399,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_4,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_400,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_401,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_402,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_406,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_407,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_408A,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_409,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_41,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_410,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_411,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_412,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_415,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_416,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_418,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_419,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_42,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_421,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_423,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_424,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_425,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_428,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_431,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_432n,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_432s,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_433,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_434,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_435,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_436,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_438,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_439,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_440,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_441,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_443,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_444,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_446,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_446A,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_447,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_448,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_449,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_451,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_452,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_453,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_455,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_460,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_461,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_463,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_465,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_468,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_469,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_470,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_472,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_473,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_474,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_477,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_48,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_482,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_484,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_485,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_487e,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_49,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_490,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_492,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_495,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_496,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_497,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_498,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_5,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_500,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_502,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_503,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_504,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_504A,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_505,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_508,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_509,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_51,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_510,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_511,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_512,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_513,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_514,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_515,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_516,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_519n,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_519s,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_52,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_521,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_522,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_524,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_525,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_527,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_528,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_529,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_53,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_535,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_536,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_538,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_539,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_54,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_540,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_541,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_542,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_543,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_544,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_546,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_548,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_549,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_550,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_551,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_555,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_557,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_558,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_56,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_561,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_562,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_563,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_564,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_565,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_566,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_568,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_57,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_572,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_573,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_574,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_576,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_578,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_579,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_58,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_580,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_582,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_583,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_584,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_585,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_586,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_588,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_591,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_592,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_593,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_594,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_596,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_598,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_599,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_601,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_603,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_604,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_606,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_607,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_61,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_612,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_615,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_617,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_618,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_619,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_62,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_620,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_621,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_622,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_624,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_625,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_628,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_629,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_63,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_631,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_634,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_635,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_636,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_638,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_639,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_64,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_641,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_643,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_645,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_647,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_649,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_650,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_651,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_654,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_655,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_656,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_658,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_66,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_661,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_663,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
7188,SL_666,Bica+08,position_(magellanic_clouds),0.005936,0.03301365,0.64754124,0.03301365,,,,,,,,
0,SL_670,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_671,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_672,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_674,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_675,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_676,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_677,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_678,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_68,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_680,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_683,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
0,SL_684,Bica+08,position_(magellanic_clouds),,,,,,,,,,,,
